,speed,gust,visibility,ceiling,cover,precipitation,obscuration,thunderstorms,snow,clouds,reason,fuel,holding_flights
33251,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33252,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,501.5749422695309,2.0
33253,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,3408.9052267575034,14.0
33254,11.83,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,106.70636670003252,1.0
33255,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,469.8874929175269,3.0
33256,3.09,0.0,6000.0,3048.0,4.0,False,False,False,False,False,,130.00242694695075,1.0
33257,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2929.8152989077234,15.0
33258,18.52,24.69,9999.0,3048.0,0.0,False,False,False,False,False,,947.037219385329,2.0
33259,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,9455.234621167576,22.0
33260,1.54,0.0,3300.0,274.0,6.0,True,False,False,True,False,,113.93081237897177,1.0
33261,8.75,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,1072.969493327496,6.0
33262,15.95,21.09,9999.0,3048.0,0.0,False,False,False,False,False,,342.1364142439494,1.0
33263,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,5688.90029057801,15.0
33264,7.72,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,376.7476687182718,3.0
33265,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,3501.4577642407285,11.0
33266,2.06,0.0,9999.0,914.0,6.0,False,False,False,False,False,,,
33267,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1645.978753904474,6.0
33268,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,110.50248800207146,1.0
33269,15.43,21.09,9999.0,3048.0,0.0,False,False,False,False,False,,532.8346637497477,3.0
33270,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,49.40603804072664,1.0
33271,12.86,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,112.28038209083093,1.0
33272,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33273,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1050.0872995457466,1.0
33274,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33275,7.72,0.0,9999.0,518.0,6.0,False,False,False,False,False,,222.23833616715044,1.0
33276,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33277,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33278,2.06,0.0,800.0,61.0,6.0,False,True,False,False,False,,107.01874653248206,1.0
33279,4.63,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,325.46685741050965,1.0
33280,4.12,0.0,9999.0,3048.0,4.0,False,False,False,False,False,Other,1606.6752752973048,8.0
33281,2.57,0.0,2000.0,61.0,6.0,False,True,False,False,False,,107.09895530116096,1.0
33282,2.06,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33283,2.57,0.0,9999.0,3048.0,4.0,False,False,False,False,False,Other,2101.9916824111165,12.0
33284,3.09,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33285,5.66,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33286,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,229.2986096189937,1.0
33287,5.14,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33288,7.72,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,76.28590422997753,1.0
33289,3.6,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,959.089509376838,7.0
33290,4.63,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33291,8.75,0.0,9999.0,640.0,6.0,False,False,False,False,False,,157.59788701848754,1.0
33292,1.54,0.0,6000.0,3048.0,4.0,False,False,False,False,False,,81.5335937639972,1.0
33293,5.14,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33294,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2759.554135374923,10.0
33295,7.72,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33296,5.66,0.0,9999.0,3048.0,4.0,False,False,False,False,True,,,
33297,7.72,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33298,4.12,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,,
33299,6.17,0.0,9999.0,2438.0,6.0,False,False,False,False,False,,115.98158858255049,1.0
33300,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,True,,,
33301,8.75,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,74.26104070053742,1.0
33302,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,581.309510135084,4.0
33303,2.06,0.0,3500.0,3048.0,4.0,False,True,False,False,False,,107.1006770433483,1.0
33304,7.2,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,126.99769296848822,1.0
33305,8.75,0.0,9999.0,3048.0,4.0,True,False,False,False,True,,1.4680507136263783,1.0
33306,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,183.198424440457,1.0
33307,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1960.5142518108,11.0
33308,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2454.228253574861,10.0
33309,1.54,0.0,400.0,30.0,10.0,False,True,False,False,False,,81.7071026639845,1.0
33310,1.03,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,,
33311,6.17,0.0,9999.0,488.0,6.0,False,False,False,False,False,,,
33312,9.77,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,242.22356407595368,1.0
33313,1.54,0.0,9999.0,762.0,6.0,False,False,False,False,False,,257.4665239002897,2.0
33314,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,299.670643939841,1.0
33315,1.03,0.0,3000.0,122.0,6.0,False,True,False,False,False,,81.36055106680095,1.0
33316,5.66,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,298.2146065010421,2.0
33317,4.12,0.0,8000.0,3048.0,4.0,True,False,False,False,False,,582.5438368050804,3.0
33318,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,123.37326386677924,1.0
33319,1.54,0.0,5000.0,244.0,6.0,False,True,False,False,False,,81.06606611300903,1.0
33320,2.06,0.0,5000.0,1219.0,6.0,False,True,False,False,False,,157.84907897135255,1.0
33321,1.54,0.0,9999.0,884.0,6.0,False,False,False,False,False,,190.0816842098216,1.0
33322,1.54,0.0,9999.0,701.0,8.0,False,False,False,False,False,,767.5279268832512,1.0
33323,2.57,0.0,9999.0,488.0,6.0,False,False,False,False,False,,851.6980725129182,1.0
33324,1.54,0.0,7000.0,61.0,6.0,False,False,False,False,True,Weather,2180.9384723681114,1.0
33325,7.2,0.0,1400.0,91.0,8.0,True,False,False,True,False,,,
33326,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,250.24564555260335,1.0
33327,7.2,0.0,1400.0,122.0,8.0,True,False,False,True,False,,78.4365999399739,1.0
33328,3.09,0.0,1500.0,91.0,6.0,True,False,False,True,True,Weather,5865.6819759238415,4.0
33329,1.54,0.0,9000.0,61.0,6.0,False,False,False,False,True,Weather,6641.754813077984,3.0
33330,4.63,0.0,9999.0,640.0,6.0,False,False,False,False,False,,,
33331,7.72,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,113.4127010927516,1.0
33332,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,221.9353329772782,1.0
33333,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1686.466191169107,10.0
33334,2.06,0.0,9000.0,518.0,6.0,True,False,False,True,False,,111.69558095325878,1.0
33335,2.06,0.0,8000.0,61.0,8.0,False,False,False,False,True,Weather,10625.666722045631,5.0
33336,7.72,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,6.173208836754047,1.0
33337,2.57,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,43.79969428521806,1.0
33338,2.57,0.0,1800.0,91.0,8.0,True,True,False,True,False,,961.9329780439558,1.0
33339,2.57,0.0,1700.0,91.0,6.0,True,True,False,True,False,,584.0799754288573,2.0
33340,5.66,0.0,9999.0,762.0,8.0,False,False,False,False,False,,1064.8984814792268,1.0
33341,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,534.8991542075179,1.0
33342,4.12,0.0,9999.0,3048.0,6.0,False,False,False,False,False,Other,,
33343,7.2,12.35,9999.0,3048.0,4.0,False,False,False,False,False,,7.891748855263812,1.0
33344,2.57,0.0,9999.0,3048.0,4.0,False,False,False,False,True,Weather,8852.549079500175,3.0
33345,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,5275.7626216616745,22.0
33346,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,782.8993685057924,2.0
33347,1.54,0.0,9999.0,3048.0,4.0,False,False,False,False,False,Other,838.4551030740389,3.0
33348,3.09,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,905.87664042944,3.0
33349,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,True,Weather,4506.940951727325,2.0
33350,8.23,0.0,9999.0,244.0,6.0,False,False,False,False,False,,292.06914274004504,1.0
33351,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1484.7640581622632,7.0
33352,10.29,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,80.99962105064077,1.0
33353,4.12,0.0,9999.0,3048.0,4.0,False,False,False,False,False,Other,,
33354,3.09,0.0,3200.0,91.0,8.0,True,True,False,True,False,,1008.9015772018982,2.0
33355,4.63,0.0,9999.0,2316.0,8.0,False,False,False,False,False,,508.8508379442052,1.0
33356,1.54,0.0,4000.0,3048.0,2.0,False,False,False,False,True,Weather,2037.1737939853344,2.0
33357,5.14,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,,
33358,7.2,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,73.45128281737185,1.0
33359,6.69,0.0,1000.0,122.0,8.0,True,False,False,True,False,,115.8663772201173,1.0
33360,1.54,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,644.0768352036615,1.0
33361,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33362,2.06,0.0,7000.0,91.0,8.0,False,False,False,False,False,Other,2924.512313134755,7.0
33363,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,62.09026866879405,1.0
33364,3.09,0.0,9999.0,1219.0,6.0,False,False,False,False,False,,,
33365,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,970.4846495674508,4.0
33366,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1523.3723108256563,5.0
33367,2.57,0.0,9999.0,152.0,8.0,False,False,False,False,False,Other,726.5290726323141,4.0
33368,1.54,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,77.29836598864057,1.0
33369,1.54,0.0,9999.0,3048.0,4.0,False,False,False,False,True,,199.1641958945109,2.0
33370,1.54,0.0,9999.0,549.0,6.0,False,False,False,False,True,Weather,166.8787643822062,1.0
33371,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1818.008932269492,4.0
33372,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,155.71320199086344,1.0
33373,1.54,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,163.3201369196354,1.0
33374,1.54,0.0,9999.0,3048.0,2.0,False,False,False,False,True,Weather,170.4128937350769,1.0
33375,1.54,0.0,9999.0,3048.0,2.0,False,False,False,False,True,Weather,3504.078119077185,3.0
33376,3.09,0.0,9999.0,3048.0,4.0,True,False,False,False,False,,108.80190571287436,1.0
33377,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,True,,525.426965296054,2.0
33378,9.26,0.0,9999.0,427.0,6.0,True,False,False,False,False,,237.5206017577175,1.0
33379,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,76.47417235943722,1.0
33380,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,328.3478333750624,3.0
33381,3.6,0.0,9999.0,3048.0,4.0,False,False,False,False,True,,518.5671356235117,4.0
33382,6.17,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Other,38.46956996698172,1.0
33383,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,141.77086803076682,3.0
33384,1.03,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,503.52495028260654,1.0
33385,4.12,0.0,9999.0,3048.0,4.0,False,False,False,False,True,,184.5906588081162,2.0
33386,1.54,0.0,4000.0,914.0,6.0,True,False,False,True,False,,107.0128512566794,1.0
33387,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,70.56961639592976,2.0
33388,2.06,0.0,9999.0,914.0,8.0,True,False,False,False,False,,102.72728794702768,1.0
33389,8.75,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Other,227.0806924234938,2.0
33390,3.09,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,135.58996468382296,2.0
33391,4.12,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,56.24287318851913,1.0
33392,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,157.1362720110546,2.0
33393,3.09,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,277.1794044252003,1.0
33394,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,91.78891309836276,1.0
33395,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33396,2.06,0.0,7000.0,183.0,8.0,False,True,False,False,False,Other,77.49971724017458,1.0
33397,0.51,0.0,1400.0,122.0,8.0,True,True,False,True,False,Other,410.9964079043274,3.0
33398,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,17.202359762770143,1.0
33399,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,114.64909073366132,1.0
33400,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,275.2088190915515,2.0
33401,1.03,0.0,1600.0,152.0,8.0,True,True,False,True,False,Other,3550.015809976096,8.0
33402,2.06,0.0,6000.0,1219.0,6.0,True,False,False,False,False,,39.392591331826246,1.0
33403,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,191.4649739187083,2.0
33404,1.54,0.0,3300.0,274.0,8.0,False,True,False,False,False,Other,4207.66725912753,8.0
33405,1.03,0.0,9999.0,1829.0,6.0,False,False,False,False,False,,41.380820336333215,1.0
33406,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33407,2.06,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,1548.4344895444278,6.0
33408,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,,
33409,1.03,0.0,3500.0,183.0,6.0,True,False,False,True,True,Other,519.448005199214,4.0
33410,5.14,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,152.68911672636165,1.0
33411,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33412,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33413,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,516.2886064027867,2.0
33414,2.06,0.0,4500.0,183.0,6.0,False,True,False,False,False,Other,,
33415,4.63,0.0,9999.0,3048.0,6.0,False,False,False,False,False,,,
33416,5.14,0.0,9999.0,3048.0,6.0,False,False,False,False,False,,,
33417,4.63,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,586.6489950241357,5.0
33418,5.14,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,2490.9059628071677,14.0
33419,7.2,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,74.34118138078628,1.0
33420,1.03,0.0,8000.0,3048.0,4.0,False,False,False,False,False,,157.49810985015725,2.0
33421,0.51,0.0,8000.0,3048.0,4.0,False,False,False,False,False,,92.2971317780363,2.0
33422,0.51,0.0,8000.0,3048.0,4.0,False,False,False,False,False,,14.781410145891504,1.0
33423,2.06,0.0,8000.0,122.0,8.0,False,False,False,False,False,,462.5498117916257,1.0
33424,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,484.2895267691375,1.0
33425,0.51,0.0,700.0,61.0,6.0,False,True,False,False,False,,219.6116055690134,1.0
33426,2.06,0.0,9999.0,1676.0,6.0,False,False,False,False,False,,249.0140102900961,1.0
33427,1.54,0.0,9999.0,1707.0,6.0,False,False,False,False,False,,10.792778500471131,1.0
33428,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,4464.309280582048,7.0
33429,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1077.5602679517854,1.0
33430,1.03,0.0,9999.0,975.0,6.0,False,False,False,False,False,,200.48792196744807,2.0
33431,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1369.855251423123,4.0
33432,1.03,0.0,9999.0,1036.0,6.0,False,False,False,False,False,,136.5982363992171,2.0
33433,1.03,0.0,2500.0,30.0,6.0,False,True,False,False,False,Weather,86.75427097697938,1.0
33434,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33435,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,4330.409050962869,10.0
33436,1.03,0.0,9999.0,1036.0,6.0,False,False,False,False,False,,34.57962513773087,1.0
33437,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,3081.9005692995133,12.0
33438,5.14,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,,
33439,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,570.3863713954801,4.0
33440,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,3333.965850399061,18.0
33441,5.66,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33442,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,4160.69947090873,17.0
33443,4.63,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33444,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,7725.362845159296,20.0
33445,2.06,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33446,0.51,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,1343.1803648711782,7.0
33447,2.06,0.0,9999.0,1890.0,6.0,False,False,False,False,False,,108.082447691394,1.0
33448,0.0,0.0,9999.0,1128.0,6.0,False,False,False,False,False,,,
33449,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33450,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33451,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,11030.181486491336,25.0
33452,0.51,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,372.80544917305474,3.0
33453,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,5536.82544681346,17.0
33454,2.57,0.0,9999.0,2042.0,6.0,False,False,False,False,False,,52.15760720278882,1.0
33455,0.51,0.0,9999.0,1128.0,6.0,False,False,False,False,False,,,
33456,5.14,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33457,2.06,0.0,9999.0,2134.0,6.0,False,False,False,False,False,,291.3629680862203,2.0
33458,7.2,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,182.01704420940732,1.0
33459,4.12,0.0,9999.0,427.0,6.0,False,False,False,False,False,,116.9793416638654,1.0
33460,3.09,0.0,5000.0,152.0,6.0,True,True,False,False,True,,198.1367337105209,1.0
33461,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1293.2808714875073,9.0
33462,5.14,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33463,5.66,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,119.04507212218206,1.0
33464,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,63.3112082395984,1.0
33465,2.57,0.0,8000.0,1006.0,6.0,True,False,False,True,True,,275.9799574195327,2.0
33466,6.17,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,138.42677395548856,1.0
33467,3.09,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,49.672455010339576,1.0
33468,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33469,2.06,0.0,9999.0,2286.0,6.0,False,False,False,False,False,,,
33470,2.57,0.0,9999.0,488.0,6.0,False,False,False,False,False,,301.1338654067196,1.0
33471,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33472,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,80.87751882128212,1.0
33473,1.03,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33474,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33475,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,48.25655887644904,1.0
33476,4.63,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,66.36115721285329,1.0
33477,4.63,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,2881.557100781029,11.0
33478,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
33479,5.14,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33480,2.06,0.0,9999.0,518.0,6.0,False,False,False,False,False,,49.38935650254767,1.0
33481,2.06,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,285.25084765968586,1.0
33482,3.6,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,502.3415026052842,3.0
33483,6.17,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,90.86346985718762,1.0
33484,1.03,0.0,9999.0,3048.0,4.0,False,False,False,False,False,Other,110.05383903054836,1.0
33485,3.09,0.0,9999.0,884.0,6.0,False,False,False,False,False,,254.912968451232,1.0
33486,6.17,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,,
33487,5.14,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33488,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,102.45242843904276,1.0
33489,3.09,0.0,8000.0,792.0,6.0,True,False,False,True,False,,593.1682703286839,1.0
33490,2.57,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,130.34073315734332,2.0
33491,7.2,12.35,6000.0,914.0,6.0,True,False,False,False,False,,356.07866205061987,1.0
33492,6.69,11.83,9999.0,3048.0,2.0,False,False,False,False,False,,307.6159845221466,1.0
33493,5.14,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33494,3.6,0.0,9999.0,853.0,8.0,False,False,False,False,False,,137.60356090478913,1.0
33495,3.6,0.0,9999.0,671.0,8.0,False,False,False,False,False,,38.64597482734428,1.0
33496,4.63,0.0,9999.0,1554.0,6.0,False,False,False,False,False,,58.4133778653701,1.0
33497,5.14,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33498,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,337.0133352598372,3.0
33499,8.23,0.0,9999.0,2438.0,6.0,True,False,False,False,False,,361.9208054857204,2.0
33500,4.12,0.0,9999.0,457.0,8.0,False,False,False,False,False,,68.28712653451078,1.0
33501,4.63,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33502,2.57,0.0,9999.0,1554.0,6.0,False,False,False,False,True,,160.5172125747026,1.0
33503,6.17,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,,
33504,5.66,0.0,9999.0,1372.0,6.0,False,False,False,False,False,,,
33505,5.14,0.0,9999.0,518.0,6.0,False,False,False,False,False,,34.07665455693116,1.0
33506,7.72,0.0,9999.0,2438.0,6.0,True,False,False,False,False,,1487.8127352121055,4.0
33507,5.66,11.32,4000.0,914.0,6.0,True,True,False,False,False,,262.6698209934516,1.0
33508,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,454.2996135279643,2.0
33509,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33510,7.72,0.0,9999.0,2438.0,6.0,True,False,False,False,False,,660.1235313562156,4.0
33511,5.14,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,,
33512,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33513,7.72,14.4,2000.0,914.0,6.0,True,False,True,False,True,,948.7305629261224,2.0
33514,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,106.79540292142974,1.0
33515,3.09,0.0,9999.0,945.0,8.0,False,False,False,False,False,,712.2492285104332,2.0
33516,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,115.36089312666284,1.0
33517,9.77,0.0,9999.0,1097.0,6.0,False,False,False,False,False,,728.01928830393,1.0
33518,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
33519,3.09,0.0,9999.0,914.0,8.0,False,False,False,False,False,,350.89246114455386,4.0
33520,2.57,0.0,9999.0,914.0,6.0,False,False,False,False,False,,392.2885464270713,3.0
33521,6.17,0.0,5000.0,1219.0,6.0,True,False,False,False,False,,146.3271551127957,1.0
33522,5.14,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,184.44083008522844,1.0
33523,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,106.7639576753043,1.0
33524,2.57,0.0,5000.0,427.0,6.0,True,False,False,False,True,,214.579869410162,2.0
33525,6.17,11.83,6000.0,1219.0,6.0,True,False,False,False,False,,2117.775287403813,4.0
33526,6.69,0.0,8000.0,1219.0,6.0,True,False,False,False,False,,598.5471099266125,3.0
33527,10.8,16.46,9999.0,2438.0,6.0,True,False,False,False,False,,159.55422475391168,1.0
33528,1.54,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,517.7151781111456,3.0
33529,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,151.38648694001327,1.0
33530,0.51,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,84.29410184969693,1.0
33531,1.03,0.0,2200.0,122.0,6.0,True,True,False,True,False,Weather,104.28685041254344,2.0
33532,1.03,0.0,9999.0,975.0,6.0,False,False,False,False,False,,823.9133537231314,2.0
33533,4.12,0.0,8000.0,579.0,6.0,False,False,False,False,False,,,
33534,8.75,0.0,9999.0,3048.0,6.0,False,False,False,False,False,,365.4676683674048,2.0
33535,0.51,0.0,2200.0,152.0,6.0,True,True,False,True,False,Weather,201.66387812719236,2.0
33536,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,140.1413858884855,1.0
33537,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,168.59866811025583,1.0
33538,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,105.12502044488151,1.0
33539,0.0,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,105.02402491416169,1.0
33540,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,107.08033825016074,1.0
33541,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,80.6484495991691,1.0
33542,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,107.1262793098762,1.0
33543,4.63,0.0,9999.0,213.0,8.0,False,False,False,False,False,,,
33544,5.14,0.0,9999.0,183.0,8.0,False,False,False,False,False,,,
33545,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,197.62239630831695,1.0
33546,5.66,0.0,9999.0,183.0,8.0,False,False,False,False,False,,,
33547,0.51,0.0,8000.0,3048.0,0.0,False,False,False,False,False,,346.7020562176639,1.0
33548,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,18.39817980563488,1.0
33549,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,3682.238223152701,5.0
33550,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,116.0171079205988,1.0
33551,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,17.72514566473381,1.0
33552,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,350.4631671768844,1.0
33553,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2362.46812814687,6.0
33554,2.57,0.0,4900.0,3048.0,4.0,False,True,False,False,False,,502.00236732831706,2.0
